ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
36282,"Patch Set 1:Hi Kendy,Please look into this and tell me if it is the right way to proceed.This throws the Unknown Property Exception as indicated below.I think we may need to call this setPropertyValue() <http://opengrok.libreoffice.org/xref/core/editeng/source/uno/unofield.cxx#675> instead of the one currently being called <http://opengrok.libreoffice.org/xref/core/sw/source/core/unocore/unofield.cxx#2152> which is throwing up an Unknown Property Exception at <http://opengrok.libreoffice.org/xref/core/sw/source/core/unocore/unofield.cxx#2165> One is sw's implementation while the other is editeng's implementation. Moggi was of the opinion that the setPropertyValue() from editeng couldn't be called here. But the current one is unable to support that property (UNO_TC_PROP_TEXTFIELD_TYPE). How would it be possible to proceed?I'm influenced by this comment <http://opengrok.libreoffice.org/xref/core/offapi/com/sun/star/text/textfield/Type.idl#19> when I say the above.Also, I did a '#define UNO_NAME_TEXT_FIELD_TYPE ""TextFieldType""' in <opengrok.libreoffice.org/xref/core/sw/inc/unoprnms.hxx> taking other properties from here <http://opengrok.libreoffice.org/xref/core/include/editeng/unonames.hxx> as an example. But I'm unsure if this is the right way to proceed.Since I've mentioned '[optional, property]long TextFieldType;' as optional in <opengrok.libreoffice.org/xref/core/offapi/com/sun/star/text/textfield/ExtendedUser.idl>, I might need a boolean to indicate when 'setPropertyValue()' must be called for each of the fields from <http://opengrok.libreoffice.org/xref/core/offapi/com/sun/star/text/textfield/Type.idl> in here <http://opengrok.libreoffice.org/xref/core/xmloff/source/text/txtfldi.cxx#706>. I don't think we need to call it for all 15 properties all the time. How do I use the boolean variable - like for example - how do I use it to indicate when to set EXTENDED_TIME and when not to..?Regarding the comment thread on the bug page - you'd asked what happens when I run it without removing certain stuff from content.xml . The exact same exceptions are thrown in the order of Comment 13 first and then Comment 14.On a side note, I would like to say that I'm doing this coz you'd asked me to work on LO code (with respect to GSoC) and this was a bug reported by you. Since you didn't remember filing this bug, if there is something else that you'd want me to work on, please do tell.I would have loved to work on creating MAR files (from onlineupdate module), and still do think that's the best thing to do as it would mean I would get a headstart when it comes to the actual coding period begin dates, and had sent a mail to you regarding that. But on not receivng a reply, I'd assumed you didn't want me to work on that. Please do indicate what you think I should be working on.Thanks :-)",1,25556,2016-04-04 14:15:36,2016-04-04 14:12:04,2016-04-04 14:12:04,0,ABANDONED,5.0,23.0,4,20,1,positive
36291,"Patch Set 2:To summarize what has been discussed on IRC today:I'm not a big fan of encouraging users to use deprecated and insecure protocols (let's be honest, DDE *is* deprecated and insecure). If this is mainly about inserting links with relative paths, maybe your goals could be achieved by using relative references, i.e. =DDE(""soffice""; ""some/relative/path""; ""SheetX.CellY"")would become ='some/relative/path'#SheetXCellY'and the development effort could be targeted at implementing some UI and clipboard support for relative references and fixing outstanding relative reference issues (sometimes target doc doesn't update if source doc changes, ~/ path doesn't expand correctly etc.)",2,25565,2016-02-29 16:32:12,2016-02-26 13:26:04,2016-02-27 13:13:27,51,ABANDONED,23.0,167.0,6,13,2,positive
36293,"Patch Set 1:That's how ""plus"" sign looks like on FABs in other applications, that's why I used it. I think that I've even used bigger png's than usual (36x36 vs 32x32 on mdpi).",1,25567,2016-04-14 19:23:01,2016-04-14 14:22:40,2016-04-14 14:22:40,5,ABANDONED,10.0,10.0,2,8,1,positive
36311,"Patch Set 3:> Hi, Hi :) > But when I close&reopen the insert/field dialog then the dialog > control still shows the selected format but if I insert the field > into the document then there is no number format anymore.It seems the listview should be filled with the similar format types and previous format should be selected. In this case, if you select the previously saved format from additional formats in the listview, It works.I'll fix this.~Thanks.",3,25604,2016-03-10 18:24:26,2016-02-06 03:17:33,2016-02-26 14:26:31,315,ABANDONED,4.0,43.0,4,8,3,positive
36312,Patch Set 2:(3 comments)I'll make the necessary changes. Thanks :),2,25604,2016-02-23 12:28:59,2016-02-06 03:17:33,2016-02-06 03:34:20,416,ABANDONED,6.0,41.0,3,5,3,positive
36317,"Patch Set 1:Added a realpath call, hopefully this will resolve the issue, but the tinderbox log really didn't provide enough info to tell for sure.",1,25621,2016-01-18 23:18:27,2016-01-17 23:13:25,2016-01-18 23:16:36,0,ABANDONED,2.0,7.0,2,4,7,positive
36318,"Patch Set 7:Not really, I've been sort of busy lately.If someone else wants to poke it that's great, otherwise I can just abandon it.",7,25621,2016-03-02 20:14:24,2016-01-17 23:13:25,2016-01-22 19:06:51,961,ABANDONED,6.0,39.0,3,6,7,positive
36322,"AbandonedThanks, then it's safe to abandon this.",1,25623,2016-04-04 06:50:54,2016-03-29 21:59:27,2016-03-29 22:36:24,128,ABANDONED,1.0,2.0,5,10,1,positive
36333,"Patch Set 1: Code-Review-1 Verified-1I sanction the -2 from Markus. An exception error is easy to debug (with gdb), especially something trivial like this.We do like patches, and this patch is a real simple one. I am sure if you test yourself you can find the problems.",1,25655,2016-03-28 20:25:26,2016-03-27 21:00:10,2016-03-27 21:00:10,23,ABANDONED,1.0,67.0,4,6,2,positive
36340,Patch Set 3:I dislike the idea of a modal dialog. Please discuss the idea on the UX mailing list.,3,25678,2016-03-20 14:09:52,2016-03-19 23:11:04,2016-03-20 00:19:20,13,ABANDONED,1.0,7.0,4,8,3,positive
36342,Patch Set 1: Code-Review+1i like it. although output formatting is maintained by Bjoern :),1,25681,2016-01-27 14:49:04,2015-10-19 20:20:32,2016-01-26 20:39:10,18,ABANDONED,2.0,9.0,5,10,2,positive
36352,"Patch Set 3: Code-Review-1(3 comments)(My comments from https://gerrit.libreoffice.org/11555/ are relevant here too, so I'll just copy-paste them here.)Thanks for taking care of it. Would be great if you could add all wps types, including the spreadsheet ones:Text: wps (document), wpt (template)Spreadsheet: et (document), ett (template)Presentation: dps (document), dpt (template)",3,25707,2016-02-11 10:11:40,2016-02-09 17:42:29,2016-02-11 07:41:47,2,ABANDONED,5.0,10.0,3,6,4,positive
36360,"Patch Set 1:(2 comments)This isn't super critical, but I came across a point in which this feature might be helpful, so I thought I'd take a crack at adding it. As always I'm open to comments and suggestions :-)",1,25715,2015-10-01 14:18:41,2015-10-01 14:07:33,2015-10-01 14:07:33,0,ABANDONED,3.0,88.0,2,5,4,positive
36362,"Patch Set 1:Added to the agenda, and resolved what to do here =) but its not entirely obvious how to handle this one; please leave it around for now.",1,25717,2016-01-04 17:05:37,2015-11-23 13:55:44,2015-11-23 13:55:44,1011,ABANDONED,2.0,4.0,3,8,1,positive
36383,"Patch Set 1:Also the isnan seems to be used within the code sometimes but the isNan from rtl seems to be winning. I guess in past it didn't work? Gerrit built it everywhere, maybe it has problems on android?",1,25759,2016-02-25 16:43:17,2016-02-25 16:16:19,2016-02-25 16:16:19,0,ABANDONED,1.0,2.0,3,10,1,positive
36409,"Patch Set 5:Eike@ Markus@ Kohei@Is there any reason to keep the -1, It seems to me all comments has been responded to positively.",5,25799,2016-01-05 10:51:21,2015-12-04 16:08:31,2015-12-05 18:46:39,736,ABANDONED,10.0,265.0,6,16,5,positive
36413,"Patch Set 2:sc/ource/core/table2.cxx  Line 281: Why do we need to set the flag for all columns when we insert a column?  Line 360: Same question here.First, it is not mandatory, but it works fine since it will just fall back to current behavior for one iteration, then falgs will be recomputed.Second, i am not sure of the right way to patch it... i need help here. I choose the ""safest"" approach to do itCould someone propose me the right patch here please ? or maybe this solution is acceptable for a while ? Is it possible to validate that the others issues are fixed by this last patch please ?",2,25799,2015-12-04 15:43:46,2015-11-26 22:45:38,2015-11-27 11:27:09,172,ABANDONED,9.0,229.0,5,7,5,positive
36415,"Patch Set 1:> What do you think?Because of the huge bug, i gave up and start to work another bug. But it is good idea. Thank you. I'm prepearing first patch now and i'll continue to work on it. :)",1,25800,2016-02-18 10:15:22,2016-01-28 15:18:39,2016-01-28 15:18:39,498,ABANDONED,8.0,182.0,4,8,2,positive
36421,"Patch Set 3: Code-Review-1> what is the reason of the error? for spaces ? in fact, I think the > error is in this line and similar lines self.assertEqual(aExpectation.m_nSetupHash, > self.m_nSetupHash). > Because the generated values are not equal. I couldn't find the > correct hash value. but if the reason is space, I can fix the patch > again. Thanks Jan. > what is the reason of the error? for spaces ? in fact, I think the > error is in this line and similar lines self.assertEqual(aExpectation.m_nSetupHash, > self.m_nSetupHash). > Because the generated values are not equal. I couldn't find the > correct hash value. but if the reason is space, I can fix the patch > again. Thanks Jan.Spaces ? did you look at the console output, it is very clear what the problem is, and if you look at your patch (compare it to other patches) it is equally clear.Please run ""make test"" on your system, then you will have the same error.",3,25812,2016-02-11 07:24:39,2016-01-31 12:45:07,2016-02-01 08:59:21,238,ABANDONED,3.0,400.0,3,8,5,positive
36437,Patch Set 3:Anyhow ! - I meant to say; thanks for getting involved ! and looking forward to another Easy Hack here. The overlap is mostly my fault for being slow to review during FOSDEM.,3,25842,2016-02-03 13:24:02,2016-02-01 11:59:30,2016-02-02 14:03:54,23,ABANDONED,2.0,38.0,3,6,3,positive
36438,"Patch Set 1:When discussed? Yesterday, I got mail from Jan. Jan support me on this. What should I do in this situation?**************HiThanks a lot for the picture.I just had a discussion with a couple of other people. Please start working at the bug you asked about (45904), but there are a couple of BIG BUTs:- please save all the calc (sc) to last- please make your commit message ""converted java test to python""- do NOT refer to the bug in the commit.Background for this, is that we have one person who feels strongly about C++, while the rest of us just want it converted....Your work is really apriciated, and fact is that it will not be done for C++.Looking forward to blog about your camp, keep up the motivation. Please tell the others, that we are all proud of your work.There is at the moment an efford ongoing to organize a formal hackathon (hackfest) in turkey. I will follow up on that in the weeks to come.Keep hacking and having fun.rgdsjan i.****************",1,25848,2016-02-01 15:12:11,2016-02-01 14:55:47,2016-02-01 14:55:47,0,ABANDONED,2.0,27.0,5,11,1,positive
36439,Patch Set 1:Really nice to see how LibreOffice works now. If you don't like someone objecting to your work just try to squeeze it in by hiding it behind a different commit message!,1,25848,2016-02-01 15:45:26,2016-02-01 14:55:47,2016-02-01 14:55:47,0,ABANDONED,2.0,27.0,5,11,1,positive
36448,Patch Set 1:A polite ping (again) I hope your academic project was success.Have you started working on this patch again ?,1,25856,2016-01-22 08:17:38,2015-11-10 08:47:58,2015-11-10 08:47:58,1751,ABANDONED,1.0,21.0,4,10,1,positive
36449,"Patch Set 1:thanks for reminding, will finish it by next week.",1,25856,2016-01-23 10:52:48,2015-11-10 08:47:58,2015-11-10 08:47:58,1778,ABANDONED,1.0,21.0,4,10,1,positive
36455,Abandoned: requires a complete redesign.  Thanks for the review Michael.  I'll try again and see what I can learn.,2,25871,2016-01-28 10:30:44,2016-01-16 05:32:45,2016-01-16 05:32:45,292,ABANDONED,3.0,430.0,3,5,2,positive
36479,"Patch Set 1:@Stephan Bergmann: ok...let me take a look at why it does not automatically obtain a value (on GNOME, using the exact same gconf value that i am using in my patch).",1,25943,2015-01-08 08:48:29,2015-01-07 09:30:51,2015-01-07 09:39:38,23,ABANDONED,1.0,7.0,6,13,1,positive
36481,"Patch Set 2: Code-Review-2I think probably we need to ask this patch to be abandoned, though it is good work and I'd like to acknowledge Bryan's efforts in doing it :-)It was pointed out to me the other day that ActiveX controls can still be used outside of IE. ActiveX, after all, is just a wrapper around COM. Unlike the NPAPI support which is removed entirely and only supports a few browsers, until all of COM is removed by Microsoft (very unlikely) we probably need to keep this.",2,25955,2016-01-09 23:02:07,2015-12-31 19:48:28,2016-01-08 21:28:59,25,ABANDONED,53.0,5765.0,5,11,2,positive
36482,"Patch Set 2: Code-Review+1> I think probably we need to ask this patch to be abandoned, though > it is good work and I'd like to acknowledge Bryan's efforts in > doing it :-) >  > It was pointed out to me the other day that ActiveX controls can > still be used outside of IE. ActiveX, after all, is just a wrapper > around COM. Unlike the NPAPI support which is removed entirely and > only supports a few browsers, until all of COM is removed by > Microsoft (very unlikely) we probably need to keep this.Maybe it is just me, but as far as I can see this patch removes activeX support, just as we have decided to do, so for me it is a good patch ?",2,25955,2016-01-10 11:03:18,2015-12-31 19:48:28,2016-01-08 21:28:59,37,ABANDONED,53.0,5765.0,5,11,2,positive
36498,Patch Set 1:(3 comments)Hope no one minds my bikeshedding here.,1,25979,2015-12-02 17:12:21,2015-11-29 20:11:21,2015-11-29 20:11:21,69,ABANDONED,7.0,302.0,4,9,1,positive
36505,"Patch Set 1:The reason I proposed this, is that I added ""Save As"" to the ""Save"" button as a dropdown option just before: http://cgit.freedesktop.org/libreoffice/core/commit/?id=a3eec8a043eae4417276938968a5a8e227d23111So now, we actually have the ""Save as"" command in the toolbar, even if we remove this.Jay, are you ok with this?",1,25996,2015-11-19 15:36:09,2015-11-19 12:45:54,2015-11-19 12:45:54,2,ABANDONED,14.0,18.0,5,16,1,positive
36506,"Patch Set 1:Thanks for adding the 'Save As' to the 'Save' split button, as i was going to suggest that be done after seeing the code in the File > Recent Documents submenu.Regarding the removal from the toolbars, it shouldnt be done as 'Save As' isnt accessible in the Save drop down when no modifications are done to a document (e.g. once a document is open or after saving changes to a file).",1,25996,2015-11-20 06:28:58,2015-11-19 12:45:54,2015-11-19 12:45:54,17,ABANDONED,14.0,18.0,5,16,1,positive
36516,"Patch Set 1: Code-Review-2You deleted the variable definition, that's good. You made the <embedvar ...> stuff unlocalizable, that's not good. Those embedvars are referring to nothing now (empty strings or error will occur). I fixed this properly on master yesterday, see http://cgit.freedesktop.org/libreoffice/help/commit/?id=ab181d53ec2aba4a352329c7a85991fc5aa24c4b and http://cgit.freedesktop.org/libreoffice/help/commit/?id=8bd065b7ba07823196a87e20c09c7cbe68521565",1,25999,2015-11-02 21:39:08,2015-11-02 20:37:01,2015-11-02 20:37:01,1,ABANDONED,11.0,121.0,3,7,1,positive
36517,Patch Set 4: Verified+1Build 764c017b5:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/3193* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/3241* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/3242,4,26000,2014-12-02 19:14:17,2014-11-04 08:18:40,2014-11-17 08:26:22,370,ABANDONED,4.0,173.0,5,67,4,positive
36518,"Patch Set 4:so I guess we best leave this patch lingering here until you push a clean-up patch that depends on it or directly extend this patch with the clean-up code; if we would commit it now, the unused code would be pruned away again",4,26000,2014-12-03 12:35:48,2014-11-04 08:18:40,2014-11-17 08:26:22,388,ABANDONED,4.0,173.0,5,67,4,positive
36526,"Patch Set 1:A polite pingAre you still working on this patch?I am aware you use -2, so please see this as very polite question, in a general efford to reduce the gerrit patch queue (of course leaving everything being worked on)",1,26024,2015-12-18 09:30:57,2015-07-27 08:32:28,2015-07-27 08:32:28,3456,ABANDONED,71.0,16764.0,5,15,1,positive
36531,"Patch Set 2:No, I am currently not working on this.   :P The patchset 2 is actually the one which works.",2,26029,2015-12-18 10:05:30,2014-11-26 07:15:26,2014-11-26 07:22:38,9290,ABANDONED,4.0,96.0,2,4,3,positive
36533,AbandonedClosing this patch for now.You can anytime reopen the patch.If you want/need help to e.g. combine your good patches into one and solve the merge conflicts please feel free to mail me.,3,26029,2015-12-18 10:12:00,2014-11-26 07:15:26,2015-08-11 20:28:04,3085,ABANDONED,4.0,96.0,4,8,3,positive
